reference_name,start,end,gain_frequency,loss_frequency,no,source_query
2,106900000,107900000,5.544,7.219,358,infiltrating_duct_carcinoma_icdom
2,107900000,108900000,5.69,7.365,359,infiltrating_duct_carcinoma_icdom
2,108900000,109900000,5.697,7.274,360,infiltrating_duct_carcinoma_icdom
2,109900000,110900000,5.524,7.399,361,infiltrating_duct_carcinoma_icdom
2,110900000,111900000,5.725,7.698,362,infiltrating_duct_carcinoma_icdom
2,111900000,112900000,5.343,7.643,363,infiltrating_duct_carcinoma_icdom
2,112900000,113900000,6.26,7.955,364,infiltrating_duct_carcinoma_icdom
2,113900000,114900000,5.461,7.844,365,infiltrating_duct_carcinoma_icdom
2,114900000,115900000,5.218,7.948,366,infiltrating_duct_carcinoma_icdom
2,115900000,116900000,5.183,8.282,367,infiltrating_duct_carcinoma_icdom
2,116900000,117900000,5.176,8.094,368,infiltrating_duct_carcinoma_icdom
2,117900000,118900000,5.385,8.497,369,infiltrating_duct_carcinoma_icdom
2,118900000,119900000,5.253,8.608,370,infiltrating_duct_carcinoma_icdom
2,119900000,120900000,4.968,8.581,371,infiltrating_duct_carcinoma_icdom
2,120900000,121900000,5.002,8.678,372,infiltrating_duct_carcinoma_icdom
2,121900000,122900000,4.593,8.643,373,infiltrating_duct_carcinoma_icdom
2,122900000,123900000,4.565,8.713,374,infiltrating_duct_carcinoma_icdom
2,123900000,124900000,4.634,9.407,375,infiltrating_duct_carcinoma_icdom
2,124900000,125900000,4.245,9.449,376,infiltrating_duct_carcinoma_icdom
2,125900000,126900000,4.322,9.498,377,infiltrating_duct_carcinoma_icdom
2,126900000,127900000,4.579,9.984,378,infiltrating_duct_carcinoma_icdom
2,127900000,128900000,4.356,9.741,379,infiltrating_duct_carcinoma_icdom
2,128900000,129900000,4.196,9.713,380,infiltrating_duct_carcinoma_icdom
2,129900000,130900000,4.433,10.047,381,infiltrating_duct_carcinoma_icdom
2,130900000,131900000,4.44,10.026,382,infiltrating_duct_carcinoma_icdom
2,131900000,132900000,4.203,10.269,383,infiltrating_duct_carcinoma_icdom
2,132900000,133900000,4.162,10.262,384,infiltrating_duct_carcinoma_icdom
2,133900000,134900000,4.176,10.971,385,infiltrating_duct_carcinoma_icdom
2,134900000,135900000,3.877,11.026,386,infiltrating_duct_carcinoma_icdom
2,135900000,136900000,4.231,13.256,387,infiltrating_duct_carcinoma_icdom
2,136900000,137900000,3.717,10.373,388,infiltrating_duct_carcinoma_icdom
2,137900000,138900000,3.738,10.463,389,infiltrating_duct_carcinoma_icdom
2,138900000,139900000,3.662,10.484,390,infiltrating_duct_carcinoma_icdom
2,139900000,140900000,3.877,11.13,391,infiltrating_duct_carcinoma_icdom
2,140900000,141900000,3.919,11.242,392,infiltrating_duct_carcinoma_icdom
2,141900000,142900000,3.794,10.672,393,infiltrating_duct_carcinoma_icdom
2,142900000,143900000,3.731,10.602,394,infiltrating_duct_carcinoma_icdom
2,143900000,144900000,3.71,10.658,395,infiltrating_duct_carcinoma_icdom
2,144900000,145900000,3.62,10.582,396,infiltrating_duct_carcinoma_icdom
2,145900000,146900000,3.891,10.929,397,infiltrating_duct_carcinoma_icdom
2,146900000,147900000,3.648,10.533,398,infiltrating_duct_carcinoma_icdom
2,147900000,148900000,3.794,10.491,399,infiltrating_duct_carcinoma_icdom
2,148900000,149900000,3.877,10.463,400,infiltrating_duct_carcinoma_icdom
2,149900000,150900000,3.905,10.179,401,infiltrating_duct_carcinoma_icdom
2,150900000,151900000,4.12,10.707,402,infiltrating_duct_carcinoma_icdom
2,151900000,152900000,4.176,10.067,403,infiltrating_duct_carcinoma_icdom
2,152900000,153900000,4.176,9.984,404,infiltrating_duct_carcinoma_icdom
2,153900000,154900000,4.259,9.789,405,infiltrating_duct_carcinoma_icdom
2,154900000,155900000,4.217,9.734,406,infiltrating_duct_carcinoma_icdom
2,155900000,156900000,4.294,9.748,407,infiltrating_duct_carcinoma_icdom
2,156900000,157900000,4.711,9.949,408,infiltrating_duct_carcinoma_icdom
2,157900000,158900000,4.975,9.602,409,infiltrating_duct_carcinoma_icdom
2,158900000,159900000,4.85,9.602,410,infiltrating_duct_carcinoma_icdom
2,159900000,160900000,4.787,9.414,411,infiltrating_duct_carcinoma_icdom
2,160900000,161900000,4.634,9.275,412,infiltrating_duct_carcinoma_icdom
2,161900000,162900000,4.69,9.512,413,infiltrating_duct_carcinoma_icdom
2,162900000,163900000,4.731,9.56,414,infiltrating_duct_carcinoma_icdom
2,163900000,164900000,4.794,9.282,415,infiltrating_duct_carcinoma_icdom
2,164900000,165900000,5.204,9.31,416,infiltrating_duct_carcinoma_icdom
2,165900000,166900000,5.093,9.303,417,infiltrating_duct_carcinoma_icdom
2,166900000,167900000,4.766,9.213,418,infiltrating_duct_carcinoma_icdom
2,167900000,168900000,4.989,9.122,419,infiltrating_duct_carcinoma_icdom
2,168900000,169900000,5.03,9.129,420,infiltrating_duct_carcinoma_icdom
2,169900000,170900000,5.169,9.018,421,infiltrating_duct_carcinoma_icdom
2,170900000,171900000,5.169,8.81,422,infiltrating_duct_carcinoma_icdom
2,171900000,172900000,5.308,8.768,423,infiltrating_duct_carcinoma_icdom
2,172900000,173900000,5.725,8.733,424,infiltrating_duct_carcinoma_icdom
2,173900000,174900000,5.739,8.824,425,infiltrating_duct_carcinoma_icdom
2,174900000,175900000,5.468,8.664,426,infiltrating_duct_carcinoma_icdom
2,175900000,176900000,5.878,8.984,427,infiltrating_duct_carcinoma_icdom
2,176900000,177900000,5.85,8.831,428,infiltrating_duct_carcinoma_icdom
2,177900000,178900000,5.579,9.477,429,infiltrating_duct_carcinoma_icdom
2,178900000,179900000,5.301,9.234,430,infiltrating_duct_carcinoma_icdom
2,179900000,180900000,5.1,8.775,431,infiltrating_duct_carcinoma_icdom
2,180900000,181900000,5.19,8.678,432,infiltrating_duct_carcinoma_icdom
2,181900000,182900000,5.329,8.796,433,infiltrating_duct_carcinoma_icdom
2,182900000,183900000,5.204,8.838,434,infiltrating_duct_carcinoma_icdom
2,183900000,184900000,5.204,8.9,435,infiltrating_duct_carcinoma_icdom
2,184900000,185900000,5.148,8.852,436,infiltrating_duct_carcinoma_icdom
2,185900000,186900000,5.197,8.865,437,infiltrating_duct_carcinoma_icdom
2,186900000,187900000,5.204,8.72,438,infiltrating_duct_carcinoma_icdom
2,187900000,188900000,5.315,8.754,439,infiltrating_duct_carcinoma_icdom
2,188900000,189900000,5.69,8.879,440,infiltrating_duct_carcinoma_icdom
2,189900000,190900000,5.579,8.65,441,infiltrating_duct_carcinoma_icdom
2,190900000,191900000,5.669,8.692,442,infiltrating_duct_carcinoma_icdom
2,191900000,192900000,5.419,8.74,443,infiltrating_duct_carcinoma_icdom
2,192900000,193900000,5.211,8.65,444,infiltrating_duct_carcinoma_icdom
2,193900000,194900000,5.225,8.615,445,infiltrating_duct_carcinoma_icdom
2,194900000,195900000,5.287,8.56,446,infiltrating_duct_carcinoma_icdom
2,195900000,196900000,5.28,8.594,447,infiltrating_duct_carcinoma_icdom
2,196900000,197900000,5.662,8.831,448,infiltrating_duct_carcinoma_icdom
2,197900000,198900000,5.1,8.72,449,infiltrating_duct_carcinoma_icdom
2,198900000,199900000,4.947,8.713,450,infiltrating_duct_carcinoma_icdom
2,199900000,200900000,5.065,8.858,451,infiltrating_duct_carcinoma_icdom
2,200900000,201900000,5.225,9.637,452,infiltrating_duct_carcinoma_icdom
2,201900000,202900000,4.87,9.928,453,infiltrating_duct_carcinoma_icdom
2,202900000,203900000,4.87,10.297,454,infiltrating_duct_carcinoma_icdom
2,203900000,204900000,4.669,9.921,455,infiltrating_duct_carcinoma_icdom
2,204900000,205900000,4.495,10.088,456,infiltrating_duct_carcinoma_icdom
2,205900000,206900000,4.405,10.095,457,infiltrating_duct_carcinoma_icdom
2,206900000,207900000,4.454,10.456,458,infiltrating_duct_carcinoma_icdom
2,207900000,208900000,4.502,10.582,459,infiltrating_duct_carcinoma_icdom
2,208900000,209900000,4.252,10.213,460,infiltrating_duct_carcinoma_icdom
2,209900000,210900000,4.21,10.359,461,infiltrating_duct_carcinoma_icdom
2,210900000,211900000,5.287,11.283,462,infiltrating_duct_carcinoma_icdom
2,211900000,212900000,4.961,11.158,463,infiltrating_duct_carcinoma_icdom
2,212900000,213900000,4.266,10.908,464,infiltrating_duct_carcinoma_icdom
2,213900000,214900000,4.308,11.137,465,infiltrating_duct_carcinoma_icdom
2,214900000,215900000,4.287,10.672,466,infiltrating_duct_carcinoma_icdom
2,215900000,216900000,4.773,10.443,467,infiltrating_duct_carcinoma_icdom
2,216900000,217900000,4.579,10.137,468,infiltrating_duct_carcinoma_icdom
2,217900000,218900000,4.815,10.338,469,infiltrating_duct_carcinoma_icdom
2,218900000,219900000,4.78,10.644,470,infiltrating_duct_carcinoma_icdom
2,219900000,220900000,3.988,10.429,471,infiltrating_duct_carcinoma_icdom
2,220900000,221900000,4.085,10.665,472,infiltrating_duct_carcinoma_icdom
2,221900000,222900000,4.078,10.804,473,infiltrating_duct_carcinoma_icdom
2,222900000,223900000,3.863,10.79,474,infiltrating_duct_carcinoma_icdom
2,223900000,224900000,4.064,11.04,475,infiltrating_duct_carcinoma_icdom
2,224900000,225900000,3.988,10.985,476,infiltrating_duct_carcinoma_icdom
2,225900000,226900000,4.058,11.089,477,infiltrating_duct_carcinoma_icdom
2,226900000,227900000,3.842,11.068,478,infiltrating_duct_carcinoma_icdom
2,227900000,228900000,3.703,11.172,479,infiltrating_duct_carcinoma_icdom
2,228900000,229900000,3.668,11.151,480,infiltrating_duct_carcinoma_icdom
2,229900000,230900000,3.717,11.262,481,infiltrating_duct_carcinoma_icdom
2,230900000,231900000,3.912,11.401,482,infiltrating_duct_carcinoma_icdom
2,231900000,232900000,4.245,11.749,483,infiltrating_duct_carcinoma_icdom
2,232900000,233900000,3.967,11.582,484,infiltrating_duct_carcinoma_icdom
2,233900000,234900000,3.912,11.624,485,infiltrating_duct_carcinoma_icdom
2,234900000,235900000,3.898,11.735,486,infiltrating_duct_carcinoma_icdom
2,235900000,236900000,3.974,11.985,487,infiltrating_duct_carcinoma_icdom
2,236900000,237900000,4.12,12.694,488,infiltrating_duct_carcinoma_icdom
2,237900000,238900000,4.127,12.701,489,infiltrating_duct_carcinoma_icdom
2,238900000,239900000,4.148,13.006,490,infiltrating_duct_carcinoma_icdom
2,239900000,240900000,4.509,13.319,491,infiltrating_duct_carcinoma_icdom
2,240900000,241900000,4.315,13.507,492,infiltrating_duct_carcinoma_icdom
2,241900000,242193529,2.626,5.544,493,infiltrating_duct_carcinoma_icdom
3,0,900000,5.329,6.885,494,infiltrating_duct_carcinoma_icdom
3,900000,1900000,8.518,10.477,495,infiltrating_duct_carcinoma_icdom
3,1900000,2900000,9.282,11.089,496,infiltrating_duct_carcinoma_icdom
3,2900000,3900000,9.407,11.186,497,infiltrating_duct_carcinoma_icdom
3,3900000,4900000,9.706,10.971,498,infiltrating_duct_carcinoma_icdom
3,4900000,5900000,9.546,10.72,499,infiltrating_duct_carcinoma_icdom
3,5900000,6900000,9.581,11.179,500,infiltrating_duct_carcinoma_icdom
3,6900000,7900000,9.595,10.734,501,infiltrating_duct_carcinoma_icdom
3,7900000,8900000,9.894,10.526,502,infiltrating_duct_carcinoma_icdom
3,8900000,9900000,10.79,10.852,503,infiltrating_duct_carcinoma_icdom
3,9900000,10900000,11.082,10.866,504,infiltrating_duct_carcinoma_icdom
3,10900000,11900000,9.928,10.693,505,infiltrating_duct_carcinoma_icdom
3,11900000,12900000,10.644,11.255,506,infiltrating_duct_carcinoma_icdom
3,12900000,13900000,10.324,11.033,507,infiltrating_duct_carcinoma_icdom
3,13900000,14900000,9.894,11.117,508,infiltrating_duct_carcinoma_icdom
3,14900000,15900000,9.463,11.214,509,infiltrating_duct_carcinoma_icdom
3,15900000,16900000,9.088,11.936,510,infiltrating_duct_carcinoma_icdom
3,16900000,17900000,8.379,11.978,511,infiltrating_duct_carcinoma_icdom
3,17900000,18900000,7.809,11.978,512,infiltrating_duct_carcinoma_icdom
3,18900000,19900000,7.789,12.166,513,infiltrating_duct_carcinoma_icdom
3,19900000,20900000,7.684,12.298,514,infiltrating_duct_carcinoma_icdom
3,20900000,21900000,7.601,12.534,515,infiltrating_duct_carcinoma_icdom
3,21900000,22900000,7.552,13.062,516,infiltrating_duct_carcinoma_icdom
3,22900000,23900000,7.392,13.388,517,infiltrating_duct_carcinoma_icdom
3,23900000,24900000,7.295,13.548,518,infiltrating_duct_carcinoma_icdom
3,24900000,25900000,7.365,13.778,519,infiltrating_duct_carcinoma_icdom
3,25900000,26900000,7.219,13.847,520,infiltrating_duct_carcinoma_icdom
3,26900000,27900000,7.08,13.889,521,infiltrating_duct_carcinoma_icdom
3,27900000,28900000,7.038,14.194,522,infiltrating_duct_carcinoma_icdom
3,28900000,29900000,6.941,14.715,523,infiltrating_duct_carcinoma_icdom
3,29900000,30900000,7.233,16.452,524,infiltrating_duct_carcinoma_icdom
3,30900000,31900000,6.809,14.125,525,infiltrating_duct_carcinoma_icdom
3,31900000,32900000,6.996,14.757,526,infiltrating_duct_carcinoma_icdom
3,32900000,33900000,7.024,14.764,527,infiltrating_duct_carcinoma_icdom
3,33900000,34900000,6.969,14.959,528,infiltrating_duct_carcinoma_icdom
3,34900000,35900000,6.774,15.098,529,infiltrating_duct_carcinoma_icdom
3,35900000,36900000,6.885,15.605,530,infiltrating_duct_carcinoma_icdom
3,36900000,37900000,7.33,15.702,531,infiltrating_duct_carcinoma_icdom
3,37900000,38900000,7.017,16.244,532,infiltrating_duct_carcinoma_icdom
3,38900000,39900000,7.163,16.501,533,infiltrating_duct_carcinoma_icdom
3,39900000,40900000,6.712,16.348,534,infiltrating_duct_carcinoma_icdom
3,40900000,41900000,6.927,18.155,535,infiltrating_duct_carcinoma_icdom
3,41900000,42900000,5.85,18.391,536,infiltrating_duct_carcinoma_icdom
3,42900000,43900000,5.461,19.176,537,infiltrating_duct_carcinoma_icdom
3,43900000,44900000,5.016,19.544,538,infiltrating_duct_carcinoma_icdom
3,44900000,45900000,4.857,19.641,539,infiltrating_duct_carcinoma_icdom
3,45900000,46900000,5.051,20.468,540,infiltrating_duct_carcinoma_icdom
3,46900000,47900000,5.273,21.323,541,infiltrating_duct_carcinoma_icdom
3,47900000,48900000,5.343,21.684,542,infiltrating_duct_carcinoma_icdom
3,48900000,49900000,5.913,22.58,543,infiltrating_duct_carcinoma_icdom
3,49900000,50900000,4.989,22.699,544,infiltrating_duct_carcinoma_icdom
3,50900000,51900000,4.349,21.837,545,infiltrating_duct_carcinoma_icdom
3,51900000,52900000,4.94,23.31,546,infiltrating_duct_carcinoma_icdom
3,52900000,53900000,4.481,22.316,547,infiltrating_duct_carcinoma_icdom
3,53900000,54900000,4.113,22.219,548,infiltrating_duct_carcinoma_icdom
3,54900000,55900000,4.092,22.337,549,infiltrating_duct_carcinoma_icdom
3,55900000,56900000,4.037,22.094,550,infiltrating_duct_carcinoma_icdom
3,56900000,57900000,4.044,21.934,551,infiltrating_duct_carcinoma_icdom
3,57900000,58900000,4.162,22.038,552,infiltrating_duct_carcinoma_icdom
3,58900000,59900000,4.217,22.351,553,infiltrating_duct_carcinoma_icdom
3,59900000,60900000,4.287,22.476,554,infiltrating_duct_carcinoma_icdom
3,60900000,61900000,4.593,22.177,555,infiltrating_duct_carcinoma_icdom
3,61900000,62900000,4.544,21.774,556,infiltrating_duct_carcinoma_icdom
3,62900000,63900000,4.641,21.893,557,infiltrating_duct_carcinoma_icdom
3,63900000,64900000,4.627,21.399,558,infiltrating_duct_carcinoma_icdom
3,64900000,65900000,4.745,21.483,559,infiltrating_duct_carcinoma_icdom
3,65900000,66900000,4.405,21.219,560,infiltrating_duct_carcinoma_icdom
3,66900000,67900000,4.412,21.274,561,infiltrating_duct_carcinoma_icdom
3,67900000,68900000,5.072,21.358,562,infiltrating_duct_carcinoma_icdom
3,68900000,69900000,4.961,21.712,563,infiltrating_duct_carcinoma_icdom
3,69900000,70900000,4.947,21.524,564,infiltrating_duct_carcinoma_icdom
3,70900000,71900000,5.405,21.865,565,infiltrating_duct_carcinoma_icdom
3,71900000,72900000,5.28,20.871,566,infiltrating_duct_carcinoma_icdom
3,72900000,73900000,5.273,20.343,567,infiltrating_duct_carcinoma_icdom
3,73900000,74900000,5.1,19.683,568,infiltrating_duct_carcinoma_icdom
3,74900000,75900000,6.225,20.364,569,infiltrating_duct_carcinoma_icdom
3,75900000,76900000,5.336,19.377,570,infiltrating_duct_carcinoma_icdom
3,76900000,77900000,5.28,17.724,571,infiltrating_duct_carcinoma_icdom
3,77900000,78900000,5.419,17.668,572,infiltrating_duct_carcinoma_icdom
3,78900000,79900000,5.475,17.189,573,infiltrating_duct_carcinoma_icdom
3,79900000,80900000,5.503,17.057,574,infiltrating_duct_carcinoma_icdom
3,80900000,81900000,5.558,16.793,575,infiltrating_duct_carcinoma_icdom
3,81900000,82900000,5.607,16.557,576,infiltrating_duct_carcinoma_icdom
3,82900000,83900000,5.711,16.022,577,infiltrating_duct_carcinoma_icdom
3,83900000,84900000,5.968,15.959,578,infiltrating_duct_carcinoma_icdom
3,84900000,85900000,6.246,15.598,579,infiltrating_duct_carcinoma_icdom
3,85900000,86900000,6.323,14.861,580,infiltrating_duct_carcinoma_icdom
3,86900000,87900000,7.267,14.653,581,infiltrating_duct_carcinoma_icdom
3,87900000,88900000,7.33,13.771,582,infiltrating_duct_carcinoma_icdom
3,88900000,89900000,8.129,14.042,583,infiltrating_duct_carcinoma_icdom
3,89900000,90900000,7.545,10.165,584,infiltrating_duct_carcinoma_icdom
3,90900000,91900000,6.573,8.476,585,infiltrating_duct_carcinoma_icdom
3,91900000,92900000,6.51,8.185,586,infiltrating_duct_carcinoma_icdom
3,92900000,93900000,7.782,8.588,587,infiltrating_duct_carcinoma_icdom
3,93900000,94900000,9.546,9.025,588,infiltrating_duct_carcinoma_icdom
3,94900000,95900000,9.685,8.205,589,infiltrating_duct_carcinoma_icdom
3,95900000,96900000,9.525,7.545,590,infiltrating_duct_carcinoma_icdom
3,96900000,97900000,9.623,7.448,591,infiltrating_duct_carcinoma_icdom
3,97900000,98900000,9.845,7.677,592,infiltrating_duct_carcinoma_icdom
3,98900000,99900000,10.095,7.156,593,infiltrating_duct_carcinoma_icdom
3,99900000,100900000,10.38,6.962,594,infiltrating_duct_carcinoma_icdom
3,100900000,101900000,10.505,6.941,595,infiltrating_duct_carcinoma_icdom
3,101900000,102900000,10.456,6.767,596,infiltrating_duct_carcinoma_icdom
3,102900000,103900000,10.227,6.781,597,infiltrating_duct_carcinoma_icdom
3,103900000,104900000,10.443,6.851,598,infiltrating_duct_carcinoma_icdom
3,104900000,105900000,10.456,6.684,599,infiltrating_duct_carcinoma_icdom
3,105900000,106900000,10.7,6.677,600,infiltrating_duct_carcinoma_icdom
3,106900000,107900000,10.63,6.698,601,infiltrating_duct_carcinoma_icdom
3,107900000,108900000,10.741,6.802,602,infiltrating_duct_carcinoma_icdom
3,108900000,109900000,10.651,6.878,603,infiltrating_duct_carcinoma_icdom
3,109900000,110900000,10.63,6.746,604,infiltrating_duct_carcinoma_icdom
3,110900000,111900000,10.658,6.816,605,infiltrating_duct_carcinoma_icdom
3,111900000,112900000,10.894,7.052,606,infiltrating_duct_carcinoma_icdom
3,112900000,113900000,10.957,7.094,607,infiltrating_duct_carcinoma_icdom
3,113900000,114900000,10.866,7.024,608,infiltrating_duct_carcinoma_icdom
3,114900000,115900000,10.811,7.052,609,infiltrating_duct_carcinoma_icdom
3,115900000,116900000,10.769,7.476,610,infiltrating_duct_carcinoma_icdom
3,116900000,117900000,10.651,7.316,611,infiltrating_duct_carcinoma_icdom
3,117900000,118900000,10.762,7.198,612,infiltrating_duct_carcinoma_icdom
3,118900000,119900000,11.144,7.205,613,infiltrating_duct_carcinoma_icdom
3,119900000,120900000,11.193,7.247,614,infiltrating_duct_carcinoma_icdom
3,120900000,121900000,11.005,6.927,615,infiltrating_duct_carcinoma_icdom
3,121900000,122900000,11.2,6.83,616,infiltrating_duct_carcinoma_icdom
3,122900000,123900000,11.429,6.725,617,infiltrating_duct_carcinoma_icdom
3,123900000,124900000,11.714,7.003,618,infiltrating_duct_carcinoma_icdom
3,124900000,125900000,11.686,6.871,619,infiltrating_duct_carcinoma_icdom
3,125900000,126900000,11.853,7.163,620,infiltrating_duct_carcinoma_icdom
3,126900000,127900000,12.013,6.864,621,infiltrating_duct_carcinoma_icdom
3,127900000,128900000,12.499,7.233,622,infiltrating_duct_carcinoma_icdom
3,128900000,129900000,12.43,6.76,623,infiltrating_duct_carcinoma_icdom
3,129900000,130900000,12.312,7.233,624,infiltrating_duct_carcinoma_icdom
3,130900000,131900000,12.131,6.587,625,infiltrating_duct_carcinoma_icdom
3,131900000,132900000,12.312,6.795,626,infiltrating_duct_carcinoma_icdom
3,132900000,133900000,12.548,6.434,627,infiltrating_duct_carcinoma_icdom
3,133900000,134900000,13.263,8.379,628,infiltrating_duct_carcinoma_icdom
3,134900000,135900000,12.847,8.796,629,infiltrating_duct_carcinoma_icdom
3,135900000,136900000,13.145,6.316,630,infiltrating_duct_carcinoma_icdom
3,136900000,137900000,13.312,6.01,631,infiltrating_duct_carcinoma_icdom
3,137900000,138900000,14.333,6.635,632,infiltrating_duct_carcinoma_icdom
